Scheduler,Input Output data Type,Model Name,Number of Requests,QPS,Request No,Prefill Token Count,Decode Token Count,Prefill Time,Decode Time,Request Execution Time,Request End-to-End time,Scheduling Delay
sarathi,long input short output,mixtral_7b_8expert,10,6.0,2,3982,206,1.6574040160048753,10.717344691045582,12.374748707050458,16.229383770143613,3.854635063093156
sarathi,long input short output,mixtral_7b_8expert,10,6.0,3,4458,81,1.910871157888323,4.224276171065867,6.13514732895419,11.55299631669186,5.417848987737671
sarathi,long input short output,mixtral_7b_8expert,10,6.0,4,8713,183,3.720961974002421,9.53422699100338,13.2551889650058,20.31080227135681,7.055613306351006
sarathi,long input short output,mixtral_7b_8expert,10,6.0,5,8829,109,3.778959783026949,5.700524942018092,9.47948472504504,20.013783370610327,10.534298645565286
sarathi,long input short output,mixtral_7b_8expert,10,6.0,6,4193,66,1.7918484818655998,3.4259514149744064,5.217799896840006,19.1014358883258,13.88363599148579
sarathi,long input short output,mixtral_7b_8expert,10,6.0,7,5619,409,2.443189554847777,18.81787918903865,21.261068743886423,36.86756890034303,15.606500156456605
sarathi,long input short output,mixtral_7b_8expert,10,6.0,8,3158,1,1.353199562989175,0.0531969221774488,1.4063964851666242,19.316087463870645,17.90969097870402
sarathi,long input short output,mixtral_7b_8expert,10,6.0,9,6764,480,2.8314270400442183,21.35396647406742,24.18539351411164,43.38997718668543,19.20458367257379
sarathi,long input short output,mixtral_7b_8expert,10,7.0,0,2494,254,1.0241671069525182,13.000915606040508,14.025082712993026,14.251437208848074,0.2263544958550483
sarathi,long input short output,mixtral_7b_8expert,10,7.0,1,6459,315,2.652817837893963,16.131196707021445,18.784014544915408,19.98138049710542,1.1973659521900115
sarathi,long input short output,mixtral_7b_8expert,10,7.0,2,3982,206,1.6165003119967878,10.526167844887825,12.14266815688461,15.895867033395916,3.7531988765113056
sarathi,long input short output,mixtral_7b_8expert,10,7.0,3,4458,81,1.9068945860490203,4.163881541928276,6.070776127977297,11.35150492656976,5.280728798592463
sarathi,long input short output,mixtral_7b_8expert,10,7.0,4,8713,183,3.646675813943148,9.387528395047411,13.03420420899056,19.97824596054852,6.944041751557961
sarathi,long input short output,mixtral_7b_8expert,10,7.0,5,8829,109,3.721924683079124,5.61423344607465,9.336158129153771,19.711563352728263,10.37540522357449
sarathi,long input short output,mixtral_7b_8expert,10,7.0,6,4193,66,1.724923291010782,3.4093032230157405,5.134226514026523,18.861477776430547,13.727251262404025
sarathi,long input short output,mixtral_7b_8expert,10,7.0,7,5619,409,2.425564215052873,18.687642928911373,21.11320714396425,36.49958574469201,15.386378600727769
sarathi,long input short output,mixtral_7b_8expert,10,7.0,8,3158,1,1.3485595469828695,0.0519799590110778,1.4005395059939474,19.08260309835896,17.68206359236501
sarathi,long input short output,mixtral_7b_8expert,10,7.0,9,6764,480,2.814811601070687,21.215408444870263,24.03022004594095,43.00621980149299,18.97599975555204
sarathi,long input short output,mixtral_7b_8expert,10,8.0,0,2494,254,1.0564660038799047,13.23631602106616,14.292782024946064,14.580184723017735,0.2874026980716735
sarathi,long input short output,mixtral_7b_8expert,10,8.0,1,6459,315,2.6904398680198938,16.47237885883078,19.162818726850677,20.45209454302676,1.2892758161760869
sarathi,long input short output,mixtral_7b_8expert,10,8.0,2,3982,206,1.6730081231798977,10.743650618940592,12.41665874212049,16.304555288283154,3.887896546162665
sarathi,long input short output,mixtral_7b_8expert,10,8.0,3,4458,81,1.9350326210260391,4.192654036916792,6.127686657942832,11.604326363885775,5.476639705942944
sarathi,long input short output,mixtral_7b_8expert,10,8.0,4,8713,183,3.681193587137386,9.613044833065942,13.294238420203328,20.485944012878463,7.191705592675135
sarathi,long input short output,mixtral_7b_8expert,10,8.0,5,8829,109,3.827869397122413,5.728569434955716,9.556438832078127,20.23456625570543,10.678127423627302
sarathi,long input short output,mixtral_7b_8expert,10,8.0,6,4193,66,1.7816761028952897,3.4600845919921994,5.241760694887489,19.41758854221553,14.175827847328035
sarathi,long input short output,mixtral_7b_8expert,10,8.0,7,5619,409,2.4584682411514223,18.885167510947213,21.343635752098635,37.23897297680378,15.895337224705145
sarathi,long input short output,mixtral_7b_8expert,10,8.0,8,3158,1,1.362625852925703,0.0530228330753743,1.4156486860010773,19.65998485381715,18.244336167816076
sarathi,long input short output,mixtral_7b_8expert,10,8.0,9,6764,480,2.847426618915051,21.27231005905196,24.11973667796701,43.66903972066939,19.549303042702377
sarathi,long input short output,mixtral_7b_8expert,10,9.0,0,2494,254,0.9835488400422036,13.311941300984472,14.295490141026676,14.497263509081677,0.2017733680550009
sarathi,long input short output,mixtral_7b_8expert,10,9.0,1,6459,315,2.724307988071814,16.60377623490058,19.328084222972397,20.46066317660734,1.1325789536349475
sarathi,long input short output,mixtral_7b_8expert,10,9.0,2,3982,206,1.6636510810349137,10.861735900864003,12.52538698189892,16.292584392474964,3.7671974105760455
sarathi,long input short output,mixtral_7b_8expert,10,9.0,3,4458,81,1.9158997079357505,4.275961382081732,6.191861090017483,11.542625452857465,5.350764362839982
sarathi,long input short output,mixtral_7b_8expert,10,9.0,4,8713,183,3.750010316958651,9.700359096052123,13.450369413010776,20.517487466102462,7.06711805309169
sarathi,long input short output,mixtral_7b_8expert,10,9.0,5,8829,109,3.867087638936937,5.778845789143816,9.645933428080752,20.28542593261227,10.639492504531518
sarathi,long input short output,mixtral_7b_8expert,10,9.0,6,4193,66,1.8014149281661958,3.5010583829134703,5.302473311079666,19.504504804033783,14.20203149295412
sarathi,long input short output,mixtral_7b_8expert,10,9.0,7,5619,409,2.5014465178828686,18.802367685129862,21.30381420301273,37.24536256538704,15.941548362374306
sarathi,long input short output,mixtral_7b_8expert,10,9.0,8,3158,1,1.3706699670292437,0.0525545449927449,1.4232245120219886,19.752150237560272,18.328925725538284
sarathi,long input short output,mixtral_7b_8expert,10,9.0,9,6764,480,2.8537637710105628,21.347488715080544,24.201252486091107,43.84352428675629,19.642271800665185
sarathi,long input short output,mixtral_7b_8expert,10,10.0,0,2494,254,1.0634518850129098,13.35362542211078,14.41707730712369,14.717839100398123,0.3007617932744324
sarathi,long input short output,mixtral_7b_8expert,10,10.0,1,6459,315,2.693470438942313,16.643676340114325,19.33714677905664,20.646488360362127,1.309341581305489
sarathi,long input short output,mixtral_7b_8expert,10,10.0,2,3982,206,1.6729128898587078,10.892059169942511,12.56497205980122,16.48254780471325,3.917575744912028
sarathi,long input short output,mixtral_7b_8expert,10,10.0,3,4458,81,1.945208796998486,4.254579187836498,6.199787984834984,11.71199837536551,5.512210390530527
sarathi,long input short output,mixtral_7b_8expert,10,10.0,4,8713,183,3.698155662976205,9.76041891798377,13.458574580959976,20.72806200897321,7.269487428013235
sarathi,long input short output,mixtral_7b_8expert,10,10.0,5,8829,109,3.9302722420543432,5.775466847931966,9.70573908998631,20.506646772148088,10.800907682161778
sarathi,long input short output,mixtral_7b_8expert,10,10.0,6,4193,66,1.8030410530045629,3.4785144799388945,5.281555532943457,19.738786660134792,14.457231127191337
sarathi,long input short output,mixtral_7b_8expert,10,10.0,7,5619,409,2.4695243751630187,18.6519990679808,21.12152344314381,37.31852240790613,16.196998964762315
sarathi,long input short output,mixtral_7b_8expert,10,10.0,8,3158,1,1.3882278241217136,0.0544520588591694,1.4426798829808831,20.000257985899225,18.55757810291834
sarathi,long input short output,mixtral_7b_8expert,10,10.0,9,6764,480,2.8653418791946024,21.17387132882141,24.039213208016008,43.9283052359242,19.88909202790819
sarathi,long input short output,qwen_7b,1,1.0,0,2494,254,1.0950783309526742,11.24936059419997,12.344438925152645,12.34467909275554,0.0002401676028966
sarathi,long input short output,qwen_7b,2,1.0,0,2494,254,1.101747778011486,12.398035594029352,13.499783372040838,13.500035180710256,0.000251808669418
sarathi,long input short output,qwen_7b,2,1.0,1,6459,315,2.954221972031519,14.537003707140684,17.491225679172203,18.502414895920083,1.01118921674788
sarathi,long input short output,qwen_7b,3,1.0,0,2494,254,1.0924733011052012,12.866313685895877,13.958786987001076,13.95904159755446,0.0002546105533838
sarathi,long input short output,qwen_7b,3,1.0,1,6459,315,2.924826347036287,15.092524240957571,18.01735058799386,19.025082404725254,1.0077318167313931
sarathi,long input short output,qwen_7b,3,1.0,2,3982,206,1.8325574800837785,9.788517240900546,11.621074720984325,15.174055544426665,3.55298082344234
sarathi,long input short output,qwen_7b,4,1.0,0,2494,254,1.0096718270797282,13.314048216911033,14.32372004399076,14.323992071673274,0.0002720276825129
sarathi,long input short output,qwen_7b,4,1.0,1,6459,315,2.902463397011161,15.3789788170252,18.28144221403636,19.21610133163631,0.9346591175999492
sarathi,long input short output,qwen_7b,4,1.0,2,3982,206,1.8236727670300752,10.207791229942814,12.031463996972889,15.489246947458014,3.457782950485125
sarathi,long input short output,qwen_7b,4,1.0,3,4458,81,2.438599763903767,3.8569087791256607,6.295508543029428,11.266430493909866,4.970921950880438
sarathi,long input short output,qwen_7b,5,1.0,0,2494,254,1.0850645080208778,14.151891524903476,15.236956032924354,15.237277098698542,0.0003210657741874
sarathi,long input short output,qwen_7b,5,1.0,1,6459,315,3.208298086887225,16.176490467973053,19.38478855486028,20.385897256666794,1.0011087018065157
sarathi,long input short output,qwen_7b,5,1.0,2,3982,206,1.8063517790287733,10.861597061855718,12.667948840884492,16.497933275531977,3.8299844346474856
sarathi,long input short output,qwen_7b,5,1.0,3,4458,81,2.130579215008765,4.575605825055391,6.706185040064156,12.030711536994204,5.324526496930048
sarathi,long input short output,qwen_7b,5,1.0,4,8713,183,4.112060874002054,8.536605503875762,12.648666377877817,18.70848330599256,6.059816928114742
sarathi,long input short output,qwen_7b,6,1.0,0,2494,254,1.0878799110651016,14.722431873902678,15.81031178496778,15.810583153739572,0.0002713687717914
sarathi,long input short output,qwen_7b,6,1.0,1,6459,315,2.889174848096445,17.256681388942525,20.14585623703897,21.148555387742817,1.0026991507038474
sarathi,long input short output,qwen_7b,6,1.0,2,3982,206,1.8164179341401905,11.816384007921442,13.632801942061633,17.144666113657877,3.511864171596244
sarathi,long input short output,qwen_7b,6,1.0,3,4458,81,2.122624607058242,4.788744800025597,6.911369407083839,11.92822846211493,5.016859055031091
sarathi,long input short output,qwen_7b,6,1.0,4,8713,183,4.186912829056382,9.550292768049983,13.737205597106367,19.48280698619783,5.745601389091462
