scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
vllm,mixtral,0_13,4,474,0.0219754660502076,8.265635517658666,8.488520193146542,0.0894483181182295,0.0177195609177812,0.0674728520680219,8.399071875028312
vllm,mixtral,0_14,8,442,0.0219786460511386,7.740909051382914,7.939114906126633,0.0894567540381103,0.0177594075839106,0.0674781079869717,7.849658152088523
vllm,mixtral,0_15,92,2,0.0219818551559001,0.1159010999836027,0.139202986145392,0.0894655701704323,0.0248687079874798,0.0674837150145322,0.0497374159749597
vllm,mixtral,0_16,86,93,0.0219849990680813,1.7439076835289598,1.820255530066788,0.0894741781521588,0.018610552171125,0.0674891790840774,1.7307813519146291
vllm,mixtral,0_17,5,279,0.0219886000268161,4.969476077472791,5.10972774005495,0.0894828510936349,0.0179937092794312,0.0674942510668188,5.020244888961315
vllm,mixtral,0_18,31,371,0.0219917870126664,6.552485816879198,6.70856405608356,0.0894913780502975,0.017841166248068,0.067499591037631,6.619072678033263
vllm,mixtral,0_2,82,445,0.0219391661230474,7.694611077429727,7.99278481118381,0.0893385361414402,0.0177605534270615,0.0673993700183928,7.90344627504237
vllm,mixtral,0_3,30,51,0.021942445077002,0.9884785232134164,1.0594350260216745,0.0893472800962627,0.0190213283514786,0.0674048350192606,0.9700877459254116
vllm,mixtral,0_4,27,234,0.0219456441700458,4.136729343561456,4.317294428125024,0.0893568152096122,0.0180681094569034,0.0674111710395664,4.227937612915412
vllm,mixtral,0_5,215,82,0.0219493571203202,1.5329269987996668,1.6242285701446235,0.0893656162079423,0.0187178409016668,0.0674162590876221,1.5348629539366812
vllm,mixtral,0_6,11,41,0.0219526421278715,0.8178137813229114,0.8758083251304924,0.0893747911322861,0.0191813057072733,0.0674221490044146,0.7864335339982063
vllm,mixtral,0_7,26,30,0.0219558370299637,0.6181243439204991,0.6660294129978865,0.08938530809246,0.0192214701635142,0.0674294710624963,0.5766441049054265
