scheduler,model,Request Id,request_num_prefill_tokens,request_num_decode_tokens,request_scheduling_delay,request_execution_time,request_e2e_time,ttft,tpot,prefill_exec_with_preemption,decode_exec_with_preemption
sarathi,mistral,0_2,31,2770,0.0313087420072406,77.09911330637988,78.82351650402416,0.1310530920745805,0.0284088315566604,0.0997443500673398,78.69246341194957
sarathi,mistral,0_3,730,2887,0.031312269042246,80.37132461415604,81.920228883042,0.2782242830144241,0.0282791841357906,0.2469120139721781,81.64200460002758
sarathi,mistral,0_4,1938,1541,0.2046062829904258,45.40595138911158,46.60609397303779,0.5053446920355782,0.029916125425699,0.3007384090451523,46.10074928100221
sarathi,mistral,0_5,2523,1558,0.4277324270224198,45.864621788379736,47.22252609801944,0.8884018870303407,0.0297394892239981,0.4606694600079208,46.3341242109891
sarathi,mistral,0_6,11,41,0.8078820999944583,2.6126366291427985,3.456175049999729,0.8884119910653681,0.0626283672910819,0.0805298910709098,2.5677630589343607
sarathi,mistral,0_7,26,30,0.8078863880364224,2.2870608071098104,3.116349872085266,0.962951540015638,0.0717799444023209,0.1550651519792154,2.153398332069628
sarathi,mistral,0_8,3141,186,0.8887967220507562,6.965467375237495,8.033801999990828,1.4355264559853822,0.035474599698954,0.546729733934626,6.598275544005446
sarathi,mistral,0_9,3023,213,1.3572970140958205,7.458632889087312,9.008385671069846,1.915156907052733,0.033301543493038,0.5578598929569125,7.0932287640171126
sarathi,mixtral,0_0,320,64,0.0334695900091901,1.3279653241625056,1.421943977009505,0.0815756870433688,0.0209432545307208,0.0481060970341786,1.3403682899661362
sarathi,mixtral,0_1,30,51,0.0334807649487629,1.079131929203868,1.1543532599462196,0.0815884709591046,0.0210346037056297,0.0481077060103416,1.072764788987115
sarathi,mixtral,0_10,40,83,0.5250101960264146,1.66883479768876,2.2588948919437826,0.5553645810578018,0.0205244615769395,0.0303543850313872,1.7035303108859807
sarathi,mixtral,0_11,22,183,0.525014364044182,3.5789357183966786,4.2380481420550495,0.5553739230381325,0.020123902836158,0.0303595589939504,3.682674219016917
sarathi,mixtral,0_12,14,505,0.5250178460264578,9.642552886507474,10.497415223973803,0.5553832290461287,0.0196871920691637,0.0303653830196708,9.942031994927676
sarathi,mixtral,0_13,259,3333,0.5250212009996176,59.95539318781812,61.64473339298274,0.5553924799896777,0.0183286351374116,0.03037127899006,61.089340912993066
sarathi,mixtral,0_14,2221,1310,0.5250245040515438,24.711470465059392,25.826912009040825,0.663811409031041,0.0192084737404654,0.1387869049794972,25.163100600009784
sarathi,mixtral,0_15,3009,606,0.6420101140392944,11.679558378760705,12.636142767034473,0.7988228340400383,0.019533531242565,0.1568127200007438,11.837319932994433
sarathi,mixtral,0_16,4,474,0.7748420590069145,9.097167188767344,10.107963360962458,0.7988333969842643,0.0196395146919371,0.0239913379773497,9.309129963978194
sarathi,mixtral,0_17,8,442,0.7748463560128585,8.507359268376604,9.487846059026197,0.79884237004444,0.0196583793868365,0.0239960140315815,8.689003688981757
sarathi,mixtral,0_18,996,1749,0.7748498549917713,32.79852551326621,34.16868700098712,0.8444010120583698,0.019053336757535,0.0695511570665985,33.32428598892875
sarathi,mixtral,0_2,31,2770,0.0334851300576701,50.11215332965367,51.75678837695159,0.0816011759452521,0.0186553022386304,0.048116045887582,51.67518720100634
sarathi,mixtral,0_3,730,2887,0.0334914739942178,52.33475559519138,53.80735435395036,0.124090505996719,0.018594826410791,0.0905990320025011,53.68326384795364
sarathi,mixtral,0_4,1938,1541,0.1031093349447473,28.72021570452489,29.75571739301085,0.1833734529791399,0.0191903594678985,0.0802641180343926,29.572343940031715
